station_id,event_time,outdoor_temperature,outdoor_humidity,dew_point
193255,2024-11-25 05:00:02.000000 UTC,24.777777777777775,71,67.0
193255,2024-11-25 05:10:00.000000 UTC,24.388888888888893,73,67.0
193255,2024-11-25 05:20:00.000000 UTC,24.166666666666668,73,66.0
193255,2024-11-25 05:30:00.000000 UTC,23.944444444444443,74,66.0
193255,2024-11-25 05:40:00.000000 UTC,23.722222222222221,75,66.0
193255,2024-11-25 05:50:00.000000 UTC,23.666666666666664,76,67.0
193255,2024-11-25 05:55:00.000000 UTC,23.611111111111111,76,67.0
193255,2024-11-25 06:10:01.000000 UTC,23.5,76,66.0
193255,2024-11-25 06:20:02.000000 UTC,23.5,76,66.0
193255,2024-11-25 06:30:02.000000 UTC,23.444444444444443,77,67.0
193255,2024-11-25 06:40:01.000000 UTC,23.444444444444443,78,67.0
193255,2024-11-25 06:50:01.000000 UTC,23.388888888888886,79,67.0
193255,2024-11-25 07:00:03.000000 UTC,23.277777777777782,79,67.0
193255,2024-11-25 07:10:01.000000 UTC,23.055555555555557,80,67.0
193255,2024-11-25 07:20:00.000000 UTC,23.111111111111107,79,67.0
193255,2024-11-25 07:30:00.000000 UTC,23.166666666666668,80,67.0
193255,2024-11-25 07:40:00.000000 UTC,23.111111111111107,80,67.0
193255,2024-11-25 07:50:00.000000 UTC,23.000000000000004,80,67.0
193255,2024-11-25 08:00:01.000000 UTC,22.833333333333329,81,67.0
193255,2024-11-25 08:10:01.000000 UTC,22.666666666666668,81,67.0
193255,2024-11-25 08:20:02.000000 UTC,22.5,83,67.0
193255,2024-11-25 08:30:02.000000 UTC,22.277777777777775,84,67.0
193255,2024-11-25 08:35:01.000000 UTC,22.277777777777775,84,67.0
193255,2024-11-25 08:50:02.000000 UTC,22.277777777777775,84,67.0
193255,2024-11-25 08:55:02.000000 UTC,22.277777777777775,84,67.0
193255,2024-11-25 09:05:02.000000 UTC,22.166666666666671,85,67.0
193255,2024-11-25 09:20:00.000000 UTC,21.944444444444443,85,67.0
193255,2024-11-25 09:30:01.000000 UTC,21.833333333333332,86,67.0
193255,2024-11-25 09:40:02.000000 UTC,21.777777777777779,86,67.0
193255,2024-11-25 09:50:01.000000 UTC,21.666666666666668,86,67.0
193255,2024-11-25 09:55:01.000000 UTC,21.666666666666668,86,67.0
193255,2024-11-25 10:10:01.000000 UTC,21.555555555555557,86,67.0
193255,2024-11-25 10:20:02.000000 UTC,21.5,87,67.0
193255,2024-11-25 10:30:00.000000 UTC,21.444444444444443,87,67.0
193255,2024-11-25 10:40:02.000000 UTC,21.444444444444443,87,67.0
193255,2024-11-25 10:45:01.000000 UTC,21.388888888888889,87,67.0
193255,2024-11-25 10:55:01.000000 UTC,21.388888888888889,87,67.0
193255,2024-11-25 11:10:01.000000 UTC,21.277777777777779,87,66.0
193255,2024-11-25 11:20:01.000000 UTC,21.333333333333336,87,66.0
193255,2024-11-25 11:30:01.000000 UTC,21.277777777777779,88,67.0
193255,2024-11-25 11:40:00.000000 UTC,21.166666666666664,88,67.0
193255,2024-11-25 11:50:01.000000 UTC,21.111111111111111,88,66.0
193255,2024-11-25 11:55:01.000000 UTC,21.055555555555557,88,66.0
193255,2024-11-25 12:10:00.000000 UTC,20.944444444444443,88,66.0
193255,2024-11-25 12:20:00.000000 UTC,20.833333333333332,87,66.0
193255,2024-11-25 12:30:00.000000 UTC,20.722222222222221,87,65.0
193255,2024-11-25 12:40:00.000000 UTC,20.555555555555557,88,65.0
193255,2024-11-25 12:50:00.000000 UTC,20.500000000000004,88,65.0
193255,2024-11-25 13:00:00.000000 UTC,20.444444444444443,89,66.0
193255,2024-11-25 13:05:57.000000 UTC,20.444444444444443,89,66.0
193255,2024-11-25 13:15:58.000000 UTC,20.444444444444443,89,66.0
193255,2024-11-25 13:25:58.000000 UTC,20.388888888888889,90,66.0
193255,2024-11-25 13:35:58.000000 UTC,20.388888888888889,90,66.0
193255,2024-11-25 13:45:57.000000 UTC,20.333333333333329,90,66.0
193255,2024-11-25 13:55:57.000000 UTC,20.333333333333329,90,66.0
193255,2024-11-25 14:05:57.000000 UTC,20.277777777777779,90,66.0
193255,2024-11-25 14:15:57.000000 UTC,20.277777777777779,91,66.0
193255,2024-11-25 14:25:57.000000 UTC,20.277777777777779,91,66.0
193255,2024-11-25 14:35:57.000000 UTC,20.222222222222225,91,66.0
193255,2024-11-25 14:45:57.000000 UTC,20.166666666666668,91,66.0
193255,2024-11-25 14:55:57.000000 UTC,20.055555555555554,90,65.0
193255,2024-11-25 15:05:58.000000 UTC,19.944444444444446,90,65.0
193255,2024-11-25 15:15:58.000000 UTC,19.833333333333332,91,65.0
193255,2024-11-25 15:25:58.000000 UTC,19.777777777777775,91,65.0
193255,2024-11-25 15:35:58.000000 UTC,19.777777777777775,91,65.0
193255,2024-11-25 15:45:58.000000 UTC,19.722222222222221,91,65.0
193255,2024-11-25 15:55:58.000000 UTC,19.722222222222221,91,65.0
193255,2024-11-25 16:05:57.000000 UTC,19.666666666666671,91,65.0
193255,2024-11-25 16:15:57.000000 UTC,19.666666666666671,91,65.0
193255,2024-11-25 16:25:57.000000 UTC,19.611111111111111,91,65.0
193255,2024-11-25 16:35:57.000000 UTC,19.555555555555557,91,65.0
193255,2024-11-25 16:45:57.000000 UTC,19.555555555555557,92,65.0
193255,2024-11-25 16:55:57.000000 UTC,19.499999999999996,92,65.0
193255,2024-11-25 17:05:57.000000 UTC,19.444444444444443,92,65.0
193255,2024-11-25 17:15:57.000000 UTC,19.444444444444443,92,65.0
193255,2024-11-25 17:25:57.000000 UTC,19.499999999999996,92,65.0
193255,2024-11-25 17:35:57.000000 UTC,19.444444444444443,92,65.0
193255,2024-11-25 17:45:57.000000 UTC,19.499999999999996,92,65.0
193255,2024-11-25 17:55:57.000000 UTC,19.555555555555557,92,65.0
193255,2024-11-25 18:05:57.000000 UTC,19.555555555555557,93,65.0
193255,2024-11-25 18:15:57.000000 UTC,19.555555555555557,93,65.0
193255,2024-11-25 18:25:57.000000 UTC,19.499999999999996,92,65.0
193255,2024-11-25 18:35:57.000000 UTC,19.499999999999996,93,65.0
193255,2024-11-25 18:45:57.000000 UTC,19.611111111111111,93,65.0
193255,2024-11-25 18:55:57.000000 UTC,20.222222222222225,93,66.0
193255,2024-11-25 19:05:58.000000 UTC,20.777777777777782,92,67.0
193255,2024-11-25 19:15:58.000000 UTC,21.333333333333336,90,67.0
193255,2024-11-25 19:25:58.000000 UTC,21.666666666666668,89,68.0
193255,2024-11-25 19:35:58.000000 UTC,21.999999999999996,88,68.0
193255,2024-11-25 19:45:59.000000 UTC,22.666666666666668,87,69.0
193255,2024-11-25 19:55:58.000000 UTC,23.166666666666668,86,69.0
193255,2024-11-25 20:05:59.000000 UTC,23.777777777777779,85,70.0
193255,2024-11-25 20:15:58.000000 UTC,24.666666666666671,81,70.0
193255,2024-11-25 20:25:59.000000 UTC,24.777777777777775,80,70.0
193255,2024-11-25 20:35:58.000000 UTC,25.666666666666668,77,70.0
193255,2024-11-25 20:45:59.000000 UTC,25.888888888888886,77,71.0
193255,2024-11-25 20:55:58.000000 UTC,26.222222222222221,75,71.0
193255,2024-11-25 21:05:58.000000 UTC,26.388888888888889,72,70.0
193255,2024-11-25 21:15:58.000000 UTC,26.444444444444443,72,70.0
193255,2024-11-25 21:25:58.000000 UTC,26.777777777777779,71,70.0
193255,2024-11-25 21:35:58.000000 UTC,26.777777777777779,69,69.0
193255,2024-11-25 21:45:58.000000 UTC,27.166666666666671,69,70.0
193255,2024-11-25 21:55:59.000000 UTC,27.111111111111111,67,69.0
193255,2024-11-25 22:05:58.000000 UTC,27.5,66,69.0
193255,2024-11-25 22:15:58.000000 UTC,27.555555555555554,65,69.0
193255,2024-11-25 22:25:58.000000 UTC,27.722222222222225,64,69.0
193255,2024-11-25 22:35:58.000000 UTC,28.055555555555557,65,70.0
193255,2024-11-25 22:45:58.000000 UTC,28.000000000000004,66,70.0
193255,2024-11-25 23:00:00.000000 UTC,28.166666666666668,65,70.0
193255,2024-11-25 23:05:00.000000 UTC,28.055555555555557,66,70.0
193255,2024-11-25 23:15:59.000000 UTC,28.166666666666668,66,70.0
193255,2024-11-25 23:30:00.000000 UTC,28.333333333333332,67,71.0
193255,2024-11-25 23:35:59.000000 UTC,28.055555555555557,69,71.0
193255,2024-11-25 23:50:00.000000 UTC,28.277777777777782,68,71.0
193255,2024-11-26 00:00:00.000000 UTC,28.444444444444443,66,71.0
193255,2024-11-26 00:05:04.000000 UTC,28.277777777777782,66,70.0
193255,2024-11-26 00:15:58.000000 UTC,28.444444444444443,67,71.0
193255,2024-11-26 00:25:58.000000 UTC,28.333333333333332,67,71.0
193255,2024-11-26 00:35:58.000000 UTC,28.611111111111111,66,71.0
193255,2024-11-26 00:45:59.000000 UTC,28.555555555555557,67,71.0
193255,2024-11-26 00:55:59.000000 UTC,28.333333333333332,65,70.0
193255,2024-11-26 01:05:58.000000 UTC,28.555555555555557,65,70.0
193255,2024-11-26 01:15:58.000000 UTC,28.722222222222221,65,71.0
193255,2024-11-26 01:25:58.000000 UTC,28.5,67,71.0
193255,2024-11-26 01:35:58.000000 UTC,28.222222222222221,67,71.0
193255,2024-11-26 01:45:59.000000 UTC,28.555555555555557,67,71.0
193255,2024-11-26 01:55:58.000000 UTC,28.277777777777782,68,71.0
193255,2024-11-26 02:10:00.000000 UTC,28.166666666666668,68,71.0
193255,2024-11-26 02:20:00.000000 UTC,28.111111111111107,70,72.0
193255,2024-11-26 02:26:00.000000 UTC,28.000000000000004,70,72.0
193255,2024-11-26 02:35:59.000000 UTC,28.000000000000004,69,71.0
193255,2024-11-26 02:46:00.000000 UTC,27.888888888888889,71,72.0
193255,2024-11-26 03:00:02.000000 UTC,27.666666666666668,69,71.0
193255,2024-11-26 03:05:59.000000 UTC,27.777777777777779,69,71.0
193255,2024-11-26 03:15:59.000000 UTC,27.611111111111111,70,71.0
193255,2024-11-26 03:30:00.000000 UTC,27.333333333333332,71,71.0
193255,2024-11-26 03:40:00.000000 UTC,27.166666666666671,72,71.0
193255,2024-11-26 03:50:00.000000 UTC,26.999999999999996,72,71.0
193255,2024-11-26 04:00:00.000000 UTC,26.666666666666668,73,71.0
193255,2024-11-26 04:10:00.000000 UTC,26.444444444444443,74,71.0
193255,2024-11-26 04:15:59.000000 UTC,26.333333333333336,74,70.0
193255,2024-11-26 04:30:00.000000 UTC,26.055555555555557,76,71.0
193255,2024-11-26 04:40:00.000000 UTC,25.777777777777782,75,70.0
193255,2024-11-26 04:50:00.000000 UTC,25.555555555555557,76,70.0
193255,2024-11-26 05:00:00.000000 UTC,25.333333333333329,76,70.0
193255,2024-11-26 05:10:00.000000 UTC,25.222222222222225,77,70.0
193255,2024-11-26 05:20:00.000000 UTC,25.055555555555554,78,70.0
193255,2024-11-26 05:30:00.000000 UTC,24.888888888888889,78,69.0
193255,2024-11-26 05:40:00.000000 UTC,24.722222222222221,78,69.0
193255,2024-11-26 05:45:59.000000 UTC,24.777777777777775,78,69.0
193255,2024-11-26 06:00:00.000000 UTC,24.722222222222221,78,69.0
193255,2024-11-26 06:10:01.000000 UTC,24.666666666666671,78,69.0
193255,2024-11-26 06:20:01.000000 UTC,24.555555555555557,79,69.0
193255,2024-11-26 06:30:01.000000 UTC,24.555555555555557,80,70.0
193255,2024-11-26 06:40:00.000000 UTC,24.555555555555557,81,70.0
193255,2024-11-26 06:50:01.000000 UTC,24.444444444444443,81,70.0
193255,2024-11-26 06:55:01.000000 UTC,24.499999999999996,81,70.0
193255,2024-11-26 07:10:01.000000 UTC,24.444444444444443,82,70.0
193255,2024-11-26 07:20:00.000000 UTC,24.444444444444443,82,70.0
193255,2024-11-26 07:30:01.000000 UTC,24.499999999999996,82,70.0
193255,2024-11-26 07:40:01.000000 UTC,24.444444444444443,82,70.0
193255,2024-11-26 07:50:01.000000 UTC,24.499999999999996,81,70.0
193255,2024-11-26 08:00:02.000000 UTC,24.555555555555557,82,70.0
193255,2024-11-26 08:10:00.000000 UTC,24.722222222222221,82,71.0
193255,2024-11-26 08:20:00.000000 UTC,24.777777777777775,83,71.0
193255,2024-11-26 08:26:00.000000 UTC,24.777777777777775,83,71.0
193255,2024-11-26 08:40:00.000000 UTC,24.722222222222221,83,71.0
193255,2024-11-26 08:50:00.000000 UTC,24.666666666666671,83,71.0
193255,2024-11-26 09:00:01.000000 UTC,24.499999999999996,84,71.0
193255,2024-11-26 09:10:00.000000 UTC,24.388888888888893,84,71.0
193255,2024-11-26 09:15:02.000000 UTC,24.333333333333332,84,71.0
193255,2024-11-26 09:30:02.000000 UTC,24.166666666666668,84,70.0
193255,2024-11-26 09:40:01.000000 UTC,24.055555555555557,84,70.0
193255,2024-11-26 09:50:01.000000 UTC,23.944444444444443,85,70.0
193255,2024-11-26 10:00:02.000000 UTC,23.833333333333336,85,70.0
193255,2024-11-26 10:10:01.000000 UTC,23.777777777777779,85,70.0
193255,2024-11-26 10:20:00.000000 UTC,23.611111111111111,85,70.0
193255,2024-11-26 10:30:01.000000 UTC,23.555555555555557,86,70.0
193255,2024-11-26 10:40:01.000000 UTC,23.444444444444443,86,70.0
193255,2024-11-26 10:50:00.000000 UTC,23.388888888888886,86,70.0
193255,2024-11-26 11:00:02.000000 UTC,23.333333333333332,86,70.0
193255,2024-11-26 11:05:02.000000 UTC,23.333333333333332,86,70.0
193255,2024-11-26 11:20:01.000000 UTC,23.333333333333332,86,70.0
193255,2024-11-26 11:30:01.000000 UTC,23.333333333333332,86,70.0
193255,2024-11-26 11:40:01.000000 UTC,23.333333333333332,86,70.0
193255,2024-11-26 11:50:01.000000 UTC,23.333333333333332,86,70.0
193255,2024-11-26 11:55:02.000000 UTC,23.333333333333332,87,70.0
193255,2024-11-26 12:05:59.000000 UTC,23.277777777777782,86,70.0
193255,2024-11-26 12:16:00.000000 UTC,23.277777777777782,86,70.0
193255,2024-11-26 12:26:00.000000 UTC,23.222222222222221,86,69.0
193255,2024-11-26 12:40:00.000000 UTC,23.111111111111107,87,70.0
193255,2024-11-26 12:50:00.000000 UTC,23.111111111111107,87,70.0
193255,2024-11-26 13:00:00.000000 UTC,23.055555555555557,87,70.0
193255,2024-11-26 13:05:56.000000 UTC,23.000000000000004,87,69.0
193255,2024-11-26 13:15:56.000000 UTC,22.888888888888889,87,69.0
193255,2024-11-26 13:25:57.000000 UTC,22.722222222222225,87,69.0
193255,2024-11-26 13:35:56.000000 UTC,22.555555555555554,87,69.0
193255,2024-11-26 13:45:56.000000 UTC,22.5,88,69.0
193255,2024-11-26 13:55:57.000000 UTC,22.444444444444446,88,69.0
193255,2024-11-26 14:05:56.000000 UTC,22.333333333333332,88,69.0
193255,2024-11-26 14:15:57.000000 UTC,22.333333333333332,89,69.0
193255,2024-11-26 14:25:57.000000 UTC,22.388888888888889,90,69.0
193255,2024-11-26 14:35:56.000000 UTC,22.5,90,70.0
193255,2024-11-26 14:45:57.000000 UTC,22.833333333333329,91,70.0
193255,2024-11-26 14:55:56.000000 UTC,23.166666666666668,90,71.0
193255,2024-11-26 15:05:57.000000 UTC,23.444444444444443,89,71.0
193255,2024-11-26 15:15:57.000000 UTC,23.555555555555557,88,71.0
193255,2024-11-26 15:25:57.000000 UTC,23.722222222222221,88,71.0
193255,2024-11-26 15:35:56.000000 UTC,23.777777777777779,87,71.0
193255,2024-11-26 15:45:57.000000 UTC,23.833333333333336,87,71.0
193255,2024-11-26 15:55:57.000000 UTC,23.944444444444443,87,71.0
193255,2024-11-26 16:05:57.000000 UTC,24.0,86,71.0
193255,2024-11-26 16:15:56.000000 UTC,24.0,87,71.0
193255,2024-11-26 16:25:56.000000 UTC,23.944444444444443,86,71.0
193255,2024-11-26 16:35:57.000000 UTC,24.055555555555557,86,71.0
193255,2024-11-26 16:45:57.000000 UTC,24.055555555555557,86,71.0
193255,2024-11-26 16:55:56.000000 UTC,24.0,86,71.0
193255,2024-11-26 17:06:57.000000 UTC,24.055555555555557,86,71.0
193255,2024-11-26 17:15:58.000000 UTC,24.055555555555557,86,71.0
193255,2024-11-26 17:25:58.000000 UTC,24.111111111111114,86,71.0
193255,2024-11-26 17:35:57.000000 UTC,24.166666666666668,86,71.0
193255,2024-11-26 17:45:58.000000 UTC,24.222222222222218,86,71.0
193255,2024-11-26 18:00:00.000000 UTC,24.166666666666668,85,71.0
193255,2024-11-26 18:05:58.000000 UTC,24.166666666666668,85,71.0
193255,2024-11-26 18:15:58.000000 UTC,24.166666666666668,86,71.0
193255,2024-11-26 18:25:57.000000 UTC,24.111111111111114,85,71.0
193255,2024-11-26 18:35:58.000000 UTC,24.166666666666668,85,71.0
193255,2024-11-26 18:45:58.000000 UTC,24.277777777777779,85,71.0
193255,2024-11-26 18:55:58.000000 UTC,24.388888888888893,84,71.0
193255,2024-11-26 19:05:57.000000 UTC,24.722222222222221,83,71.0
193255,2024-11-26 19:15:58.000000 UTC,24.888888888888889,82,71.0
193255,2024-11-26 19:25:57.000000 UTC,25.111111111111111,82,71.0
193255,2024-11-26 19:35:58.000000 UTC,25.333333333333329,82,72.0
193255,2024-11-26 19:45:57.000000 UTC,25.555555555555557,81,72.0
193255,2024-11-26 19:55:58.000000 UTC,25.777777777777782,80,72.0
193255,2024-11-26 20:05:57.000000 UTC,26.0,79,72.0
193255,2024-11-26 20:15:58.000000 UTC,26.222222222222221,80,73.0
193255,2024-11-26 20:25:57.000000 UTC,26.388888888888889,78,72.0
193255,2024-11-26 20:35:58.000000 UTC,26.5,78,72.0
193255,2024-11-26 20:45:57.000000 UTC,26.777777777777779,78,73.0
193255,2024-11-26 21:00:00.000000 UTC,26.888888888888893,78,73.0
193255,2024-11-26 21:05:59.000000 UTC,27.166666666666671,79,74.0
193255,2024-11-26 21:15:59.000000 UTC,27.444444444444446,78,74.0
193255,2024-11-26 21:25:59.000000 UTC,27.666666666666668,76,74.0
193255,2024-11-26 21:35:59.000000 UTC,27.833333333333329,78,75.0
193255,2024-11-26 21:45:59.000000 UTC,27.888888888888889,75,74.0
193255,2024-11-26 22:00:00.000000 UTC,27.888888888888889,78,75.0
193255,2024-11-26 22:05:59.000000 UTC,28.055555555555557,77,75.0
193255,2024-11-26 22:15:59.000000 UTC,28.055555555555557,77,75.0
193255,2024-11-26 22:25:59.000000 UTC,28.166666666666668,77,75.0
193255,2024-11-26 22:35:59.000000 UTC,28.5,75,75.0
193255,2024-11-26 22:45:58.000000 UTC,28.5,77,75.0
193255,2024-11-26 23:00:00.000000 UTC,28.333333333333332,76,75.0
193255,2024-11-26 23:05:58.000000 UTC,28.5,75,75.0
193255,2024-11-26 23:15:58.000000 UTC,28.611111111111111,74,74.0
193255,2024-11-26 23:25:59.000000 UTC,28.777777777777779,73,74.0
193255,2024-11-26 23:35:59.000000 UTC,28.777777777777779,72,74.0
193255,2024-11-26 23:45:59.000000 UTC,29.111111111111111,73,75.0
193255,2024-11-27 00:00:01.000000 UTC,29.055555555555557,74,75.0
193255,2024-11-27 00:05:59.000000 UTC,28.833333333333332,72,74.0
193255,2024-11-27 00:15:58.000000 UTC,29.111111111111111,73,75.0
193255,2024-11-27 00:25:59.000000 UTC,29.166666666666668,71,74.0
193255,2024-11-27 00:35:59.000000 UTC,29.111111111111111,72,74.0
193255,2024-11-27 00:45:59.000000 UTC,28.944444444444443,70,73.0
193255,2024-11-27 00:55:59.000000 UTC,29.0,71,74.0
193255,2024-11-27 01:05:58.000000 UTC,29.166666666666668,71,74.0
193255,2024-11-27 01:15:59.000000 UTC,29.0,73,75.0
193255,2024-11-27 01:25:58.000000 UTC,29.0,71,74.0
193255,2024-11-27 01:35:59.000000 UTC,29.111111111111111,72,74.0
193255,2024-11-27 01:45:58.000000 UTC,28.777777777777779,70,73.0
193255,2024-11-27 01:55:59.000000 UTC,28.666666666666668,70,73.0
193255,2024-11-27 02:05:58.000000 UTC,28.666666666666668,71,73.0
193255,2024-11-27 02:15:00.000000 UTC,28.888888888888889,72,74.0
193255,2024-11-27 02:25:58.000000 UTC,28.722222222222221,73,74.0
193255,2024-11-27 02:35:58.000000 UTC,28.444444444444443,73,74.0
193255,2024-11-27 02:45:58.000000 UTC,28.555555555555557,73,74.0
193255,2024-11-27 02:55:59.000000 UTC,28.5,75,75.0
193255,2024-11-27 03:05:59.000000 UTC,28.111111111111107,74,74.0
193255,2024-11-27 03:15:59.000000 UTC,27.944444444444443,75,74.0
193255,2024-11-27 03:25:58.000000 UTC,28.055555555555557,75,74.0
193255,2024-11-27 03:35:59.000000 UTC,27.277777777777775,76,73.0
193255,2024-11-27 03:45:58.000000 UTC,26.5,79,73.0
193255,2024-11-27 03:55:59.000000 UTC,27.111111111111111,77,73.0
193255,2024-11-27 04:05:58.000000 UTC,26.944444444444443,79,73.0
193255,2024-11-27 04:15:59.000000 UTC,26.777777777777779,79,73.0
193255,2024-11-27 04:25:59.000000 UTC,26.555555555555557,80,73.0
193255,2024-11-27 04:35:59.000000 UTC,26.388888888888889,81,73.0
193255,2024-11-27 04:45:59.000000 UTC,26.055555555555557,81,73.0
193255,2024-11-27 04:55:58.000000 UTC,25.944444444444443,81,72.0
193255,2024-11-27 05:05:59.000000 UTC,25.833333333333332,81,72.0
193255,2024-11-27 05:15:58.000000 UTC,25.666666666666668,82,72.0
193255,2024-11-27 05:25:59.000000 UTC,25.555555555555557,82,72.0
193255,2024-11-27 05:35:59.000000 UTC,25.611111111111107,82,72.0
193255,2024-11-27 05:45:59.000000 UTC,25.611111111111107,83,73.0
193255,2024-11-27 06:00:00.000000 UTC,25.555555555555557,83,73.0
193255,2024-11-27 06:05:59.000000 UTC,25.555555555555557,83,73.0
193255,2024-11-27 06:20:00.000000 UTC,25.444444444444443,83,72.0
193255,2024-11-27 06:25:00.000000 UTC,25.444444444444443,83,72.0
193255,2024-11-27 06:35:00.000000 UTC,25.333333333333329,83,72.0
193255,2024-11-27 06:50:00.000000 UTC,25.277777777777779,83,72.0
193255,2024-11-27 07:00:01.000000 UTC,25.222222222222225,83,72.0
193255,2024-11-27 07:10:01.000000 UTC,25.277777777777779,84,72.0
193255,2024-11-27 07:20:00.000000 UTC,25.222222222222225,83,72.0
193255,2024-11-27 07:30:00.000000 UTC,25.166666666666668,84,72.0
193255,2024-11-27 07:40:00.000000 UTC,25.166666666666668,84,72.0
193255,2024-11-27 07:50:01.000000 UTC,25.166666666666668,84,72.0
193255,2024-11-27 08:00:02.000000 UTC,25.222222222222225,85,73.0
193255,2024-11-27 08:10:00.000000 UTC,25.277777777777779,85,73.0
193255,2024-11-27 08:20:01.000000 UTC,25.277777777777779,84,72.0
193255,2024-11-27 08:30:00.000000 UTC,25.277777777777779,85,73.0
193255,2024-11-27 08:40:03.000000 UTC,25.222222222222225,84,72.0
193255,2024-11-27 08:50:00.000000 UTC,25.166666666666668,84,72.0
193255,2024-11-27 09:00:02.000000 UTC,25.222222222222225,85,73.0
193255,2024-11-27 09:10:00.000000 UTC,25.166666666666668,85,73.0
193255,2024-11-27 09:20:00.000000 UTC,25.166666666666668,85,73.0
193255,2024-11-27 09:30:00.000000 UTC,25.166666666666668,85,73.0
193255,2024-11-27 09:40:01.000000 UTC,25.166666666666668,85,73.0
193255,2024-11-27 09:50:00.000000 UTC,25.111111111111111,85,72.0
193255,2024-11-27 10:00:02.000000 UTC,25.166666666666668,85,73.0
193255,2024-11-27 10:10:01.000000 UTC,25.166666666666668,86,73.0
193255,2024-11-27 10:20:00.000000 UTC,25.166666666666668,86,73.0
193255,2024-11-27 10:30:01.000000 UTC,25.166666666666668,86,73.0
193255,2024-11-27 10:40:01.000000 UTC,25.055555555555554,85,72.0
193255,2024-11-27 10:50:01.000000 UTC,25.0,86,73.0
193255,2024-11-27 11:00:02.000000 UTC,25.055555555555554,87,73.0
193255,2024-11-27 11:10:01.000000 UTC,25.111111111111111,87,73.0
193255,2024-11-27 11:20:01.000000 UTC,25.111111111111111,87,73.0
193255,2024-11-27 11:30:01.000000 UTC,25.111111111111111,86,73.0
193255,2024-11-27 11:40:02.000000 UTC,25.055555555555554,85,72.0
193255,2024-11-27 11:50:01.000000 UTC,24.888888888888889,85,72.0
193255,2024-11-27 12:00:05.000000 UTC,24.777777777777775,85,72.0
193255,2024-11-27 12:05:00.000000 UTC,24.777777777777775,86,72.0
193255,2024-11-27 12:15:00.000000 UTC,24.722222222222221,87,72.0
193255,2024-11-27 12:30:00.000000 UTC,24.777777777777775,88,73.0
193255,2024-11-27 12:40:00.000000 UTC,24.777777777777775,88,73.0
193255,2024-11-27 12:50:00.000000 UTC,24.722222222222221,88,73.0
193255,2024-11-27 13:00:00.000000 UTC,24.777777777777775,88,73.0
193255,2024-11-27 13:05:57.000000 UTC,24.722222222222221,88,73.0
193255,2024-11-27 13:15:58.000000 UTC,24.611111111111111,87,72.0
193255,2024-11-27 13:25:57.000000 UTC,24.555555555555557,87,72.0
193255,2024-11-27 13:35:58.000000 UTC,24.666666666666671,88,73.0
193255,2024-11-27 13:45:58.000000 UTC,24.777777777777775,88,73.0
193255,2024-11-27 13:55:57.000000 UTC,24.833333333333332,87,73.0
193255,2024-11-27 14:05:57.000000 UTC,24.944444444444446,87,73.0
193255,2024-11-27 14:15:57.000000 UTC,25.0,87,73.0
193255,2024-11-27 14:25:57.000000 UTC,25.0,87,73.0
193255,2024-11-27 14:35:57.000000 UTC,24.944444444444446,87,73.0
193255,2024-11-27 14:45:57.000000 UTC,24.944444444444446,87,73.0
193255,2024-11-27 14:55:57.000000 UTC,24.888888888888889,87,73.0
193255,2024-11-27 15:05:57.000000 UTC,24.944444444444446,87,73.0
193255,2024-11-27 15:15:57.000000 UTC,24.888888888888889,86,72.0
193255,2024-11-27 15:25:57.000000 UTC,25.0,86,73.0
193255,2024-11-27 15:35:58.000000 UTC,24.944444444444446,86,73.0
193255,2024-11-27 15:45:57.000000 UTC,25.0,86,73.0
193255,2024-11-27 15:55:59.000000 UTC,25.0,86,73.0
193255,2024-11-27 16:05:57.000000 UTC,25.055555555555554,86,73.0
193255,2024-11-27 16:15:58.000000 UTC,25.0,86,73.0
193255,2024-11-27 16:25:57.000000 UTC,25.111111111111111,86,73.0
193255,2024-11-27 16:35:57.000000 UTC,25.055555555555554,86,73.0
193255,2024-11-27 16:45:57.000000 UTC,24.944444444444446,86,73.0
193255,2024-11-27 16:55:57.000000 UTC,24.944444444444446,87,73.0
193255,2024-11-27 17:05:57.000000 UTC,24.888888888888889,87,73.0
193255,2024-11-27 17:15:58.000000 UTC,24.833333333333332,88,73.0
193255,2024-11-27 17:25:57.000000 UTC,24.888888888888889,88,73.0
193255,2024-11-27 17:35:57.000000 UTC,24.833333333333332,88,73.0
193255,2024-11-27 17:45:57.000000 UTC,24.777777777777775,88,73.0
193255,2024-11-27 17:55:57.000000 UTC,24.777777777777775,88,73.0
193255,2024-11-27 18:05:57.000000 UTC,24.722222222222221,88,73.0
193255,2024-11-27 18:15:57.000000 UTC,24.666666666666671,88,73.0
193255,2024-11-27 18:25:57.000000 UTC,24.666666666666671,88,73.0
193255,2024-11-27 18:35:57.000000 UTC,24.611111111111111,88,73.0
193255,2024-11-27 18:45:56.000000 UTC,24.555555555555557,88,73.0
193255,2024-11-27 18:55:57.000000 UTC,24.499999999999996,88,72.0
193255,2024-11-27 19:05:57.000000 UTC,24.444444444444443,88,72.0
193255,2024-11-27 19:15:59.000000 UTC,24.444444444444443,89,73.0
193255,2024-11-27 19:25:58.000000 UTC,25.111111111111111,88,74.0
193255,2024-11-27 19:35:58.000000 UTC,25.555555555555557,87,74.0
193255,2024-11-27 19:45:57.000000 UTC,25.888888888888886,85,74.0
193255,2024-11-27 20:00:00.000000 UTC,26.222222222222221,84,74.0
193255,2024-11-27 20:05:57.000000 UTC,26.277777777777779,83,74.0
